Transaction_ID,Customer_ID,Timestamp,Amount,Merchant_ID,Merchant_Category,Transaction_Type,Card_Present_Flag,Location_City,Location_Country,Device_ID,Channel,Is_3DS_Authenticated,Previous_Fraud_Flag,Is_Fraud
T00208,C5073,2024-07-29 21:15:57,8724.56,M815,Entertainment,ATM Withdrawal,1,Mumbai,India,D81578,ATM,No,Yes,0
T00209,C4139,2024-12-02 19:19:30,8268.39,M560,Electronics,ATM Withdrawal,1,Delhi,India,D43843,Mobile App,No,Yes,0
T00210,C4116,2024-07-17 20:27:10,6849.99,M486,Utilities,POS,1,Kolkata,Singapore,D40782,Web,No,No,0
T00211,C9786,2023-09-25 01:51:33,3011.42,M236,Electronics,Online,0,Bangalore,USA,D85416,Mobile App,Yes,Yes,0
T00212,C8350,2023-06-14 11:03:45,6854.75,M752,Utilities,ATM Withdrawal,0,Mumbai,India,D71264,ATM,No,No,0
T00213,C3296,2023-11-17 12:26:14,6883.78,M687,Clothing,Online,0,Mumbai,India,D61894,Mobile App,Yes,Yes,0
T00214,C7912,2024-12-04 10:07:48,959.24,M669,Dining,ATM Withdrawal,1,Chennai,Singapore,D41812,ATM,No,Yes,0
T00215,C4006,2024-05-16 17:02:09,5800.89,M304,Travel,Online,0,Mumbai,USA,D16704,Mobile App,No,Yes,0
T00216,C5563,2024-10-23 08:20:36,8233.32,M300,Dining,POS,1,Hyderabad,India,D84510,Mobile App,No,No,0
T00217,C8579,2024-02-03 02:40:29,129.96,M358,Travel,ATM Withdrawal,1,Bangalore,USA,D11121,Mobile App,Yes,Yes,0
T00218,C5092,2023-04-21 15:33:21,5182.19,M602,Travel,POS,1,Delhi,UK,D94547,Web,No,Yes,0
T00219,C2235,2023-05-06 00:24:24,3730.77,M548,Utilities,POS,1,Delhi,USA,D10533,ATM,Yes,No,0
T00220,C8260,2023-05-23 21:52:22,4849.51,M795,Entertainment,Online,1,Chennai,Singapore,D71638,ATM,No,No,0
T00221,C2604,2023-06-21 11:47:09,3403.79,M392,Entertainment,Online,0,Hyderabad,Singapore,D41091,Mobile App,Yes,No,0
T00222,C1828,2024-04-24 03:34:06,9107.97,M330,Travel,POS,0,Hyderabad,USA,D75069,ATM,No,Yes,0
T00223,C9856,2024-10-10 08:50:14,1025.08,M306,Entertainment,POS,0,Chennai,UK,D86989,Web,No,No,0
T00224,C1241,2023-07-16 07:26:53,1546.39,M859,Travel,Online,0,Bangalore,Singapore,D47298,Web,No,Yes,0
T00225,C2528,2023-05-31 22:30:11,2211.91,M265,Electronics,POS,0,Bangalore,UK,D90671,Mobile App,No,Yes,0
T00226,C4872,2023-03-31 00:43:08,1884.98,M544,Dining,ATM Withdrawal,0,Chennai,USA,D86335,ATM,No,Yes,0
T00227,C3724,2023-05-21 20:45:28,8970.67,M933,Clothing,POS,0,Hyderabad,Singapore,D90179,Mobile App,No,No,1
T00228,C7658,2024-06-05 03:56:05,6134.67,M641,Dining,ATM Withdrawal,1,Kolkata,UK,D95652,Web,No,No,0
T00229,C8956,2024-09-13 02:44:37,8314.33,M928,Electronics,Online,0,Hyderabad,India,D48953,Web,No,Yes,0
T00230,C8886,2024-03-16 15:06:04,5257.0,M908,Groceries,POS,1,Hyderabad,UK,D46266,ATM,Yes,No,0
T00231,C4502,2024-10-23 23:06:45,5321.42,M296,Electronics,POS,1,Bangalore,Singapore,D50977,ATM,Yes,No,0
T00232,C7570,2023-02-12 05:52:17,5511.58,M188,Electronics,POS,1,Chennai,India,D70627,Web,Yes,No,0
T00233,C1960,2024-10-23 07:01:02,7563.31,M696,Clothing,POS,0,Hyderabad,UK,D99652,ATM,Yes,No,0
T00234,C3697,2024-08-06 08:26:02,1140.55,M124,Utilities,POS,0,Mumbai,UK,D94222,ATM,No,Yes,0
T00235,C7209,2024-12-25 04:38:02,4605.45,M744,Dining,POS,0,Chennai,Singapore,D96435,ATM,No,Yes,0
T00236,C1035,2024-03-02 07:19:34,764.93,M784,Dining,Online,0,Kolkata,UK,D43115,Web,Yes,No,0
T00237,C7396,2023-12-25 06:36:23,8188.63,M198,Clothing,POS,0,Kolkata,Singapore,D50593,Web,Yes,Yes,0
T00238,C5345,2024-05-15 17:36:14,9234.17,M308,Entertainment,Online,1,Chennai,Singapore,D46320,Web,No,No,0
T00239,C8454,2024-03-02 22:29:27,4795.7,M134,Clothing,POS,0,Hyderabad,UK,D24459,Mobile App,No,Yes,0
T00240,C5673,2023-02-26 19:30:49,3116.42,M929,Clothing,ATM Withdrawal,1,Kolkata,India,D15664,ATM,No,Yes,0
T00241,C7930,2023-08-14 18:09:30,3626.32,M243,Dining,POS,0,Hyderabad,Singapore,D69231,ATM,Yes,No,0
T00242,C8973,2024-06-05 17:07:14,8170.57,M105,Clothing,Online,1,Chennai,Singapore,D62820,ATM,Yes,Yes,1
T00243,C3536,2023-02-22 07:43:58,8897.37,M468,Travel,ATM Withdrawal,1,Hyderabad,USA,D86222,ATM,Yes,No,0
T00244,C4111,2023-07-14 17:09:21,5976.89,M892,Entertainment,ATM Withdrawal,0,Kolkata,UK,D32328,Web,Yes,Yes,0
T00245,C5861,2023-03-18 06:37:31,7636.13,M517,Groceries,ATM Withdrawal,0,Kolkata,UK,D65842,ATM,Yes,No,0
T00246,C4566,2023-06-03 08:07:50,3421.11,M681,Travel,ATM Withdrawal,0,Kolkata,UK,D27752,ATM,Yes,Yes,0
T00247,C1958,2024-07-17 13:57:50,7099.24,M659,Electronics,ATM Withdrawal,0,Delhi,UK,D60541,Mobile App,No,Yes,0
T00248,C9883,2024-03-26 23:05:14,288.57,M985,Groceries,ATM Withdrawal,0,Mumbai,USA,D93918,Mobile App,Yes,No,1
T00249,C1998,2024-01-14 09:53:14,8145.93,M173,Groceries,ATM Withdrawal,1,Chennai,UK,D55004,Mobile App,No,Yes,1
T00250,C6138,2023-09-14 23:30:30,2224.36,M448,Travel,ATM Withdrawal,1,Chennai,UK,D47330,Mobile App,No,No,0
T00251,C1936,2023-10-05 09:32:29,8568.3,M289,Dining,Online,0,Mumbai,India,D95746,ATM,No,Yes,0
T00252,C1821,2023-04-10 14:06:12,1424.45,M798,Clothing,Online,0,Kolkata,UK,D40442,Mobile App,No,Yes,0
T00253,C8811,2024-06-05 09:51:22,2266.52,M847,Groceries,POS,1,Mumbai,Singapore,D49022,Web,No,Yes,0
T00254,C9238,2024-05-24 02:54:07,1254.32,M845,Clothing,ATM Withdrawal,1,Bangalore,Singapore,D69234,ATM,Yes,Yes,0
T00255,C9701,2023-07-02 04:00:33,1303.05,M757,Electronics,ATM Withdrawal,1,Bangalore,Singapore,D56485,Web,No,Yes,0
T00256,C3579,2023-03-19 16:58:30,786.97,M640,Travel,ATM Withdrawal,1,Chennai,UK,D84454,Web,Yes,Yes,0
T00257,C1931,2023-08-10 11:20:29,6908.49,M608,Groceries,ATM Withdrawal,1,Chennai,USA,D24303,Mobile App,Yes,Yes,0
T00258,C9320,2024-04-26 04:36:40,7840.51,M294,Clothing,POS,1,Delhi,UK,D61249,ATM,No,No,0
T00259,C2312,2023-02-24 05:19:54,778.28,M952,Travel,Online,0,Hyderabad,USA,D14062,Web,No,No,0
T00260,C4044,2024-11-30 03:25:36,7747.15,M312,Travel,Online,1,Delhi,UK,D43962,Mobile App,No,Yes,0
T00261,C2122,2023-05-31 07:04:29,7573.58,M684,Groceries,POS,0,Hyderabad,USA,D42700,Web,Yes,No,0
T00262,C2113,2023-09-04 19:57:33,426.13,M947,Dining,ATM Withdrawal,1,Delhi,UK,D54680,ATM,No,Yes,1
T00263,C4853,2024-01-13 09:06:35,1079.07,M585,Dining,Online,0,Hyderabad,Singapore,D85987,ATM,Yes,No,0
T00264,C7615,2023-12-17 00:38:59,7930.76,M612,Electronics,Online,0,Chennai,USA,D95492,Mobile App,No,Yes,0
T00265,C2964,2023-09-13 00:48:52,5135.28,M460,Groceries,Online,1,Delhi,Singapore,D77553,Mobile App,Yes,Yes,0
T00266,C5033,2024-04-23 17:27:20,593.59,M465,Clothing,Online,1,Mumbai,Singapore,D37433,ATM,No,No,0
T00267,C1651,2024-05-27 04:31:18,1190.1,M733,Entertainment,ATM Withdrawal,1,Bangalore,USA,D90114,Web,No,No,0
T00268,C2343,2023-08-26 10:12:14,2530.87,M672,Electronics,POS,0,Mumbai,Singapore,D77597,Mobile App,Yes,No,0
T00269,C7868,2024-06-22 14:59:47,663.41,M973,Utilities,ATM Withdrawal,1,Mumbai,Singapore,D53173,Mobile App,Yes,No,0
T00270,C9565,2024-03-29 17:43:00,6676.2,M241,Groceries,POS,1,Kolkata,UK,D92139,ATM,Yes,No,0
T00271,C6183,2023-04-29 08:50:52,7545.75,M920,Electronics,POS,1,Chennai,UK,D93470,Mobile App,No,Yes,0
T00272,C5272,2024-03-15 06:39:12,7823.93,M168,Utilities,Online,1,Chennai,USA,D84408,Mobile App,Yes,Yes,0
T00273,C4346,2024-03-16 07:04:17,9201.06,M549,Electronics,Online,0,Hyderabad,USA,D17102,ATM,Yes,Yes,0
T00274,C6147,2023-10-11 02:39:00,2054.81,M537,Utilities,Online,1,Kolkata,India,D70563,ATM,Yes,Yes,0
T00275,C4910,2024-09-19 08:36:53,9011.85,M740,Electronics,ATM Withdrawal,1,Bangalore,Singapore,D89425,ATM,No,No,0
T00276,C5351,2023-09-03 16:52:38,1848.63,M485,Dining,Online,1,Chennai,Singapore,D85012,ATM,Yes,Yes,0
T00277,C7484,2023-11-29 16:13:42,3515.99,M994,Groceries,POS,0,Delhi,UK,D66255,Web,Yes,Yes,0
T00278,C3144,2023-05-11 23:40:06,908.7,M172,Electronics,ATM Withdrawal,1,Bangalore,Singapore,D57693,Web,Yes,No,0
T00279,C5915,2023-01-04 18:04:22,8458.77,M682,Travel,POS,0,Kolkata,India,D76359,Mobile App,Yes,Yes,0
T00280,C8491,2023-09-01 06:44:48,9418.51,M180,Electronics,ATM Withdrawal,0,Kolkata,UK,D51186,Mobile App,Yes,Yes,0
T00281,C6180,2023-07-11 05:02:13,9487.97,M230,Utilities,POS,1,Mumbai,USA,D69040,Mobile App,Yes,Yes,0
T00282,C2188,2024-09-02 05:45:57,3479.02,M901,Electronics,POS,1,Mumbai,USA,D76503,ATM,No,Yes,0
T00283,C1152,2023-06-22 01:32:18,1606.41,M629,Electronics,POS,0,Chennai,Singapore,D39224,Mobile App,Yes,Yes,0
T00284,C8508,2024-07-07 04:21:14,5006.84,M405,Groceries,ATM Withdrawal,1,Delhi,USA,D98071,Mobile App,No,No,0
T00285,C2638,2024-07-28 15:10:25,7285.81,M203,Clothing,ATM Withdrawal,1,Mumbai,UK,D75126,Web,Yes,Yes,0
T00286,C2200,2024-05-12 18:05:46,2418.98,M220,Groceries,ATM Withdrawal,0,Hyderabad,UK,D53236,Web,Yes,No,0
T00287,C9808,2023-12-05 17:56:30,5702.78,M610,Electronics,POS,1,Bangalore,USA,D64609,Web,Yes,No,0
T00288,C4492,2023-08-03 21:41:09,991.96,M336,Entertainment,ATM Withdrawal,0,Kolkata,Singapore,D97293,Web,No,Yes,0
T00289,C9288,2024-10-14 12:47:11,5781.76,M152,Utilities,Online,0,Chennai,UK,D82373,Mobile App,Yes,Yes,0
T00290,C5345,2023-10-07 05:18:17,140.83,M715,Utilities,Online,0,Bangalore,India,D19442,Mobile App,Yes,No,0
T00291,C3170,2023-04-15 07:38:31,2170.76,M653,Groceries,ATM Withdrawal,1,Bangalore,UK,D59599,Mobile App,No,Yes,0
T00292,C6718,2024-06-11 20:17:33,1916.28,M438,Entertainment,ATM Withdrawal,0,Delhi,India,D72514,Web,No,No,0
T00293,C2127,2024-07-23 07:36:11,2819.29,M123,Electronics,ATM Withdrawal,1,Delhi,UK,D78976,ATM,Yes,No,0
T00294,C5002,2023-09-15 12:46:52,9016.7,M329,Travel,ATM Withdrawal,0,Kolkata,UK,D50557,ATM,No,No,0
T00295,C7054,2024-11-12 20:58:40,5371.73,M941,Travel,POS,0,Delhi,India,D38584,ATM,Yes,No,0
T00296,C5669,2024-01-08 18:59:25,9735.83,M396,Dining,POS,1,Delhi,UK,D50184,Mobile App,No,Yes,0
T00297,C3584,2023-12-26 12:07:08,987.76,M948,Utilities,ATM Withdrawal,0,Bangalore,India,D98760,Web,No,Yes,0
T00298,C8179,2023-12-12 22:04:27,2140.94,M357,Clothing,POS,1,Kolkata,USA,D15104,Web,No,No,0
T00299,C9900,2023-10-06 15:25:41,5042.45,M499,Travel,ATM Withdrawal,0,Kolkata,UK,D74068,Mobile App,Yes,No,0
T00300,C5956,2024-08-24 18:42:10,7077.85,M820,Utilities,POS,1,Chennai,Singapore,D37592,Mobile App,Yes,No,0
T00301,C9666,2023-08-26 06:24:25,3665.26,M466,Travel,POS,0,Hyderabad,Singapore,D17443,ATM,No,No,0
T00302,C1128,2024-01-14 05:48:16,5894.22,M169,Groceries,POS,1,Kolkata,USA,D68046,Web,Yes,No,0
T00303,C5905,2024-03-04 11:54:29,4397.22,M993,Electronics,POS,1,Kolkata,India,D95479,Mobile App,No,Yes,0
T00304,C2697,2023-03-26 12:47:14,9577.52,M992,Entertainment,ATM Withdrawal,1,Mumbai,India,D97808,Mobile App,No,Yes,0
T00305,C3200,2023-05-17 12:35:35,1809.3,M261,Dining,ATM Withdrawal,0,Kolkata,Singapore,D22826,Mobile App,No,No,0
T00306,C5333,2024-05-16 09:57:14,3548.87,M394,Travel,ATM Withdrawal,0,Mumbai,USA,D71075,Mobile App,No,Yes,1
T00307,C2891,2024-04-16 04:21:33,3796.77,M176,Utilities,POS,0,Chennai,UK,D71039,Mobile App,Yes,No,0
T00308,C2753,2023-03-05 16:06:01,2143.53,M647,Groceries,POS,1,Bangalore,USA,D60846,ATM,Yes,No,0
T00309,C3546,2024-10-15 20:09:31,2276.31,M689,Utilities,ATM Withdrawal,0,Chennai,USA,D22310,ATM,No,Yes,0
T00310,C5462,2023-08-06 23:03:36,1129.34,M347,Travel,ATM Withdrawal,1,Delhi,India,D99926,Web,Yes,No,0
T00311,C5616,2024-10-28 23:34:57,9846.14,M973,Clothing,POS,0,Bangalore,Singapore,D93469,Mobile App,No,No,0
T00312,C4450,2024-10-03 22:01:36,1237.03,M630,Dining,Online,0,Kolkata,Singapore,D35336,Mobile App,No,Yes,0
T00313,C6617,2023-04-19 17:49:12,1104.05,M725,Entertainment,ATM Withdrawal,1,Chennai,USA,D51458,ATM,No,No,0
T00314,C4335,2024-11-23 06:58:51,1359.99,M612,Entertainment,ATM Withdrawal,0,Hyderabad,Singapore,D96191,Web,No,No,1
T00315,C5325,2024-02-23 08:34:04,7622.97,M419,Travel,POS,1,Hyderabad,USA,D13347,Mobile App,No,No,0
T00316,C9280,2023-06-02 13:45:23,7047.6,M508,Utilities,Online,1,Delhi,UK,D94137,Mobile App,No,No,0
T00317,C9004,2023-07-24 11:02:58,5571.76,M733,Travel,Online,0,Kolkata,UK,D92105,Web,No,Yes,0
T00318,C5114,2024-07-23 18:15:45,407.05,M158,Entertainment,Online,0,Mumbai,UK,D10342,Mobile App,Yes,No,0
T00319,C1832,2024-11-19 10:29:50,3281.83,M659,Entertainment,ATM Withdrawal,1,Hyderabad,India,D74478,Mobile App,No,No,0
T00320,C2512,2024-05-01 17:01:21,1158.11,M814,Clothing,POS,0,Delhi,USA,D76566,Mobile App,Yes,Yes,0
T00321,C7939,2023-03-01 09:21:43,2836.83,M213,Electronics,POS,0,Bangalore,India,D80071,ATM,No,No,0
T00322,C5533,2024-07-19 00:11:30,6004.29,M696,Utilities,POS,1,Bangalore,India,D38562,ATM,Yes,No,0
T00323,C1722,2023-02-28 13:33:25,3120.76,M582,Electronics,Online,1,Bangalore,Singapore,D60843,Mobile App,No,Yes,0
T00324,C1058,2024-11-23 22:02:45,9761.81,M369,Utilities,Online,0,Bangalore,USA,D86528,ATM,Yes,Yes,0
T00325,C6464,2023-01-15 11:17:37,4440.11,M768,Entertainment,POS,1,Mumbai,UK,D30541,Mobile App,No,No,1
T00326,C3143,2024-10-21 21:27:16,5539.6,M130,Electronics,POS,0,Bangalore,UK,D29478,ATM,Yes,No,0
T00327,C5291,2024-01-29 22:29:20,2906.6,M133,Entertainment,POS,1,Mumbai,India,D35001,Web,No,Yes,0
T00328,C3647,2024-05-05 14:22:16,8553.8,M446,Groceries,ATM Withdrawal,0,Mumbai,UK,D35869,ATM,No,Yes,0
T00329,C8239,2023-01-25 05:30:09,1888.66,M531,Groceries,ATM Withdrawal,0,Delhi,India,D75673,Mobile App,Yes,Yes,0
T00330,C8007,2024-09-23 04:45:08,697.02,M367,Electronics,POS,0,Kolkata,USA,D52145,Mobile App,No,Yes,0
T00331,C1158,2024-03-27 23:13:29,8410.74,M305,Groceries,ATM Withdrawal,1,Hyderabad,India,D47030,Web,No,No,0
T00332,C2832,2024-03-25 15:29:34,4757.29,M442,Dining,POS,0,Bangalore,UK,D11789,ATM,Yes,Yes,0
T00333,C2232,2023-11-11 16:15:13,6791.63,M883,Travel,ATM Withdrawal,0,Chennai,UK,D40971,Mobile App,No,Yes,0
T00334,C3442,2024-08-20 10:55:55,1793.79,M160,Utilities,Online,0,Delhi,India,D34784,ATM,Yes,Yes,0
T00335,C9938,2024-04-03 07:04:26,9987.23,M242,Utilities,POS,0,Mumbai,USA,D63582,Mobile App,No,Yes,0
T00336,C1590,2023-06-15 06:08:47,4916.99,M309,Travel,Online,0,Chennai,India,D86237,ATM,No,No,0
T00337,C7049,2024-12-04 22:43:23,1052.61,M660,Electronics,ATM Withdrawal,1,Mumbai,UK,D87053,Mobile App,Yes,Yes,0
T00338,C3426,2023-01-29 11:19:23,4381.15,M936,Clothing,ATM Withdrawal,1,Kolkata,USA,D89169,Mobile App,Yes,No,0
T00339,C8041,2024-03-04 10:27:26,6585.82,M851,Travel,ATM Withdrawal,1,Bangalore,UK,D54573,Web,Yes,Yes,0
T00340,C3088,2023-07-22 10:14:25,850.97,M437,Utilities,POS,0,Chennai,USA,D27025,Web,No,Yes,0
T00341,C1685,2024-02-27 03:00:08,1434.53,M875,Travel,ATM Withdrawal,1,Kolkata,India,D82656,ATM,No,Yes,0
T00342,C6050,2024-11-25 09:06:20,4006.84,M779,Utilities,Online,1,Hyderabad,USA,D53650,Web,Yes,Yes,0
T00343,C6974,2024-02-24 04:18:38,5905.98,M999,Groceries,Online,1,Delhi,Singapore,D99406,ATM,No,No,0
T00344,C1653,2024-01-02 16:39:19,1018.12,M163,Clothing,POS,1,Chennai,UK,D15664,Web,Yes,No,0
T00345,C6862,2024-05-22 21:43:52,9252.98,M341,Dining,ATM Withdrawal,1,Mumbai,USA,D34548,Mobile App,No,No,0
T00346,C4441,2024-08-25 02:43:26,9778.56,M605,Utilities,Online,1,Delhi,USA,D39387,ATM,No,No,0
T00347,C5088,2023-04-26 10:43:10,648.04,M174,Entertainment,Online,1,Bangalore,Singapore,D21403,Web,Yes,Yes,0
T00348,C2684,2023-10-12 03:21:12,9752.1,M924,Clothing,POS,1,Hyderabad,UK,D28119,Web,No,Yes,0
T00349,C6794,2023-11-01 20:41:58,3386.98,M677,Entertainment,POS,1,Bangalore,USA,D99571,Web,Yes,Yes,0
T00350,C7658,2023-06-23 10:44:15,5950.01,M724,Clothing,POS,1,Chennai,India,D61457,ATM,No,Yes,0
T00351,C3532,2024-11-23 09:36:00,9906.62,M819,Electronics,POS,1,Mumbai,India,D51295,Web,No,No,0
T00352,C4878,2024-08-22 17:49:23,1228.5,M955,Dining,ATM Withdrawal,1,Bangalore,India,D35633,Mobile App,Yes,No,0
T00353,C3662,2024-04-02 22:57:16,8381.25,M883,Utilities,ATM Withdrawal,0,Hyderabad,USA,D30790,ATM,Yes,Yes,0
T00354,C3900,2024-07-23 12:20:19,7252.28,M926,Electronics,POS,1,Bangalore,USA,D70109,ATM,Yes,Yes,0
T00355,C7755,2024-10-27 18:41:52,2785.9,M136,Groceries,ATM Withdrawal,0,Chennai,UK,D41181,ATM,No,Yes,0
T00356,C1406,2023-08-15 00:37:03,7135.22,M454,Travel,POS,1,Delhi,India,D51099,Mobile App,No,Yes,0
T00357,C3938,2023-04-14 23:43:39,5819.6,M172,Groceries,POS,1,Chennai,UK,D97945,Web,No,No,0
T00358,C6442,2023-12-27 22:39:25,2730.45,M526,Travel,Online,1,Bangalore,USA,D53386,ATM,No,Yes,0
T00359,C7745,2024-01-25 05:36:46,7895.14,M712,Travel,POS,1,Mumbai,Singapore,D25581,Web,No,Yes,0
T00360,C5065,2024-02-01 10:46:09,6438.67,M857,Entertainment,ATM Withdrawal,1,Chennai,UK,D47321,ATM,Yes,No,0
T00361,C5371,2023-03-12 08:02:57,4002.96,M727,Clothing,ATM Withdrawal,1,Bangalore,USA,D91666,ATM,Yes,Yes,0
T00362,C3608,2023-11-05 04:36:41,4758.79,M182,Travel,ATM Withdrawal,1,Bangalore,Singapore,D69046,Web,No,Yes,0
T00363,C2771,2023-10-10 14:56:44,6032.05,M664,Entertainment,POS,0,Mumbai,UK,D30430,Mobile App,Yes,No,0
T00364,C7267,2024-01-26 01:04:35,4045.03,M590,Clothing,POS,1,Bangalore,USA,D44404,ATM,No,Yes,0
T00365,C1634,2023-01-09 05:26:35,4845.84,M232,Electronics,ATM Withdrawal,0,Chennai,Singapore,D87887,Mobile App,No,Yes,0
T00366,C8711,2024-05-29 17:13:20,2789.63,M377,Groceries,POS,1,Delhi,Singapore,D17029,Web,Yes,Yes,0
T00367,C4644,2023-07-05 13:03:39,7680.23,M840,Electronics,Online,0,Chennai,USA,D34690,Mobile App,Yes,No,1
T00368,C4269,2024-10-20 15:31:37,1081.26,M142,Clothing,POS,0,Mumbai,UK,D28304,ATM,No,No,0
T00369,C8541,2024-09-18 10:59:46,2507.65,M206,Entertainment,Online,0,Kolkata,India,D26771,Mobile App,No,Yes,0
T00370,C6728,2024-04-21 22:27:36,4973.24,M136,Entertainment,ATM Withdrawal,1,Hyderabad,India,D42200,Web,Yes,No,0
T00371,C6000,2024-06-15 09:41:51,6284.08,M608,Dining,ATM Withdrawal,1,Kolkata,UK,D45106,Mobile App,No,No,0
T00372,C4728,2023-05-09 19:32:52,1346.95,M619,Dining,Online,1,Chennai,Singapore,D73186,ATM,No,Yes,0
T00373,C4652,2024-08-11 03:20:39,996.93,M330,Entertainment,POS,0,Kolkata,USA,D73871,Mobile App,Yes,Yes,0
T00374,C1387,2024-02-04 08:12:08,529.47,M765,Entertainment,ATM Withdrawal,0,Kolkata,USA,D19808,ATM,No,Yes,0
T00375,C4164,2023-04-20 00:41:57,683.22,M458,Utilities,ATM Withdrawal,1,Bangalore,UK,D48275,Mobile App,No,No,0
T00376,C7528,2023-12-13 14:09:07,6781.4,M541,Electronics,ATM Withdrawal,1,Delhi,UK,D65558,Web,No,Yes,0
T00377,C6378,2023-05-04 16:07:15,9720.75,M589,Entertainment,POS,0,Chennai,UK,D90265,Web,Yes,No,0
T00378,C5564,2023-05-20 03:30:29,3826.95,M410,Utilities,ATM Withdrawal,1,Hyderabad,UK,D53219,Mobile App,Yes,Yes,0
T00379,C2137,2024-03-15 21:39:51,6792.36,M900,Electronics,POS,0,Hyderabad,India,D14375,ATM,No,Yes,0
T00380,C5573,2024-03-15 11:30:36,1528.21,M970,Dining,Online,1,Hyderabad,UK,D86698,Web,Yes,Yes,0
T00381,C6753,2024-05-27 04:21:17,6220.05,M997,Dining,Online,0,Chennai,Singapore,D41853,Mobile App,No,Yes,0
T00382,C9346,2024-11-08 10:53:45,964.24,M333,Groceries,Online,1,Chennai,India,D56784,ATM,No,Yes,0
T00383,C7548,2023-04-24 13:20:52,766.1,M121,Utilities,ATM Withdrawal,1,Mumbai,India,D51151,Web,No,Yes,0
T00384,C9785,2024-07-25 14:32:22,7516.35,M156,Utilities,POS,1,Hyderabad,USA,D58253,Mobile App,Yes,No,0
T00385,C6425,2024-07-22 13:33:08,7675.95,M126,Utilities,ATM Withdrawal,1,Chennai,UK,D55177,Web,Yes,Yes,0
T00386,C1452,2024-01-11 13:09:24,7927.52,M892,Dining,ATM Withdrawal,1,Hyderabad,India,D69176,Web,No,No,0
T00387,C2889,2024-12-30 11:29:44,2020.12,M900,Utilities,Online,1,Chennai,India,D15492,ATM,No,Yes,0
T00388,C5279,2023-10-06 16:26:01,6621.27,M930,Utilities,Online,0,Mumbai,Singapore,D29503,Web,Yes,No,0
T00389,C3925,2023-02-01 09:28:48,4903.01,M300,Clothing,Online,0,Chennai,UK,D14816,ATM,Yes,No,0
T00390,C5349,2023-06-19 23:05:02,2617.39,M647,Entertainment,POS,0,Kolkata,UK,D15367,Web,Yes,No,0
T00391,C1626,2024-08-14 10:52:26,3436.81,M722,Utilities,POS,0,Mumbai,UK,D63880,ATM,Yes,No,1
T00392,C2776,2024-01-14 18:18:30,8596.86,M980,Dining,ATM Withdrawal,1,Kolkata,UK,D24882,ATM,Yes,Yes,0
T00393,C8119,2023-06-30 00:07:53,5466.65,M488,Travel,POS,1,Chennai,USA,D71638,ATM,Yes,No,0
T00394,C6663,2023-02-18 19:49:01,9525.85,M798,Groceries,ATM Withdrawal,0,Mumbai,Singapore,D42961,ATM,Yes,Yes,0
T00395,C6139,2023-07-25 07:58:25,316.95,M800,Groceries,ATM Withdrawal,0,Delhi,India,D19652,Mobile App,No,No,0
T00396,C8149,2023-10-14 22:46:15,4304.63,M855,Travel,ATM Withdrawal,1,Mumbai,Singapore,D35501,Web,Yes,Yes,0
T00397,C9379,2023-07-01 18:25:27,9149.48,M118,Clothing,ATM Withdrawal,0,Chennai,USA,D64800,Web,No,Yes,0
T00398,C2894,2023-02-03 06:00:25,3836.92,M665,Entertainment,Online,1,Hyderabad,Singapore,D50523,ATM,No,Yes,0
T00399,C7311,2024-06-03 07:20:20,3146.28,M593,Travel,Online,0,Delhi,USA,D44795,Mobile App,No,Yes,0
T00400,C4114,2023-06-10 14:32:53,3763.99,M153,Groceries,Online,1,Delhi,India,D57245,Mobile App,Yes,No,0
T00401,C5173,2024-02-07 06:04:49,4597.1,M496,Dining,ATM Withdrawal,0,Mumbai,Singapore,D83872,Mobile App,Yes,No,0
T00402,C1727,2024-12-06 01:14:26,329.57,M884,Clothing,POS,1,Kolkata,Singapore,D45926,ATM,Yes,No,0
T00403,C8144,2024-09-06 17:53:32,5567.11,M486,Clothing,POS,0,Mumbai,USA,D71617,Mobile App,No,Yes,0
T00404,C1027,2023-10-08 14:12:48,8603.75,M812,Clothing,POS,1,Bangalore,USA,D61331,ATM,No,No,0
T00405,C9518,2023-10-29 10:34:47,3031.14,M228,Clothing,Online,0,Delhi,Singapore,D24569,Web,Yes,Yes,0
T00406,C9821,2023-12-31 19:21:43,7060.89,M540,Electronics,ATM Withdrawal,0,Hyderabad,UK,D30986,ATM,Yes,No,0
T00407,C4228,2024-12-13 22:55:56,4915.3,M818,Clothing,ATM Withdrawal,0,Bangalore,Singapore,D24126,ATM,Yes,Yes,0
T00408,C6967,2023-12-20 03:10:05,1345.75,M537,Electronics,POS,1,Kolkata,India,D82222,ATM,Yes,No,0
T00409,C8066,2024-11-15 17:19:12,7157.52,M662,Clothing,Online,0,Hyderabad,USA,D83887,Web,Yes,No,0
T00410,C2146,2023-02-06 01:39:25,4875.06,M241,Electronics,Online,1,Delhi,India,D42673,Web,Yes,Yes,0
T00411,C6409,2023-01-31 23:52:38,1094.71,M218,Groceries,Online,1,Mumbai,UK,D96857,Web,Yes,No,0
T00412,C6143,2024-05-18 17:22:39,6750.57,M548,Utilities,POS,1,Chennai,Singapore,D88258,ATM,No,No,1
T00413,C3041,2023-09-09 17:07:24,6601.13,M220,Clothing,ATM Withdrawal,0,Hyderabad,UK,D22221,ATM,Yes,Yes,1
T00414,C5920,2023-03-22 04:15:13,6854.06,M730,Utilities,Online,0,Kolkata,Singapore,D93213,Web,Yes,No,0
